2023-08-12 00:00:01 result: , param:5000-111:-1086.7900000000000
2023-08-12 11:06:32 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:06:34 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:36 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:38 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:40 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:42 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:44 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:46 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:48 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:50 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:52 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:54 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:56 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:06:58 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:00 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:02 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:04 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:06 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:08 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:10 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:12 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:14 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:16 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:18 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:20 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:22 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:24 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:26 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:28 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:30 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:32 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:34 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:36 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:38 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:40 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:42 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:44 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:46 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:48 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:50 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:52 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:54 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:07:56 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:07:58 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:00 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:02 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:04 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:06 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:08 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:10 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:12 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:14 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:16 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:18 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:20 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:22 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:24 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:26 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:28 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:30 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:32 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:34 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:36 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:38 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:40 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:08:42 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:44 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:47 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:49 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:51 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:53 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:55 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:57 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:08:59 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:09:01 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:09:03 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:09:05 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:09:07 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:09:09 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:09:11 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:09:13 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:09:15 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:09:17 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:09:19 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:09:21 result: , param:5000-111:-1117.5500000000000
2023-08-12 11:09:23 result: , param:5000-111:-1107.7000000000000
2023-08-12 11:09:25 result: , param:5000-111:-1107.7100000000000
2023-08-12 11:09:27 result: , param:5000-111:-1107.7000000000000
2023-08-12 11:09:29 result: , param:5000-111:-1112.6200000000000
2023-08-12 11:09:31 result: , param:5000-111:-1112.6200000000000
2023-08-12 11:09:33 result: , param:5000-111:-1111.5500000000000
2023-08-12 11:09:35 result: , param:5000-111:-1111.5500000000000
2023-08-12 11:09:37 result: , param:5000-111:-1111.5600000000000
2023-08-12 11:09:39 result: , param:5000-111:-1111.5500000000000
2023-08-12 11:09:41 result: , param:5000-111:-1111.5600000000000
2023-08-12 11:09:43 result: , param:5000-111:-1112.1400000000000
2023-08-12 11:09:45 result: , param:5000-111:-1112.1300000000000
2023-08-12 11:09:47 result: , param:5000-111:-1112.1400000000000
2023-08-12 11:09:49 result: , param:5000-111:-1112.1400000000000
2023-08-12 11:09:51 result: , param:5000-111:-1112.1300000000000
2023-08-12 11:09:53 result: , param:5000-111:-1111.7900000000000
2023-08-12 11:09:55 result: , param:5000-111:-1111.7900000000000
2023-08-12 11:09:57 result: , param:5000-111:-1111.7900000000000
2023-08-12 11:09:59 result: , param:5000-111:-1111.7900000000000
2023-08-12 11:10:01 result: , param:5000-111:-1111.5500000000000
2023-08-12 11:10:03 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:05 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:07 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:09 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:11 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:13 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:15 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:17 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:19 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:21 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:23 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:25 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:27 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:10:29 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:10:31 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:10:33 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:10:35 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:10:37 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:39 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:41 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:43 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:45 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:47 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:49 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:51 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:53 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:55 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:57 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:10:59 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:01 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:03 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:11:05 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:07 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:09 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:11 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:11:13 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:15 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:11:17 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:19 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:21 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:11:23 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:25 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:27 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:11:29 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:31 result: , param:5000-111:-1108.5500000000000
2023-08-12 11:11:33 result: , param:5000-111:-1108.5600000000000
2023-08-12 11:11:35 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:11:37 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:11:39 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:11:41 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:11:43 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:11:45 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:11:47 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:11:49 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:11:51 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:11:53 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:11:55 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:11:57 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:11:59 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:01 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:12:03 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:05 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:07 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:09 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:11 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:13 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:15 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:17 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:19 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:21 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:23 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:25 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:27 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:29 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:31 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:33 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:35 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:37 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:39 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:41 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:43 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:45 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:47 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:49 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:51 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:12:53 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:12:55 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:12:57 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:12:59 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:01 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:03 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:05 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:07 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:09 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:11 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:13 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:15 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:17 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:19 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:21 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:13:23 result: , param:5000-111:-1107.3300000000000
2023-08-12 11:13:26 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:28 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:30 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:32 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:34 result: , param:5000-111:-1107.3400000000000
2023-08-12 11:13:36 result: , param:5000-111:-1105.7400000000000
2023-08-12 11:13:38 result: , param:5000-111:-1105.7400000000000
2023-08-12 11:13:40 result: , param:5000-111:-1105.7400000000000
2023-08-12 11:13:42 result: , param:5000-111:-1105.7400000000000
2023-08-12 11:13:44 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:13:46 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:13:48 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:13:50 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:13:52 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:13:54 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:13:56 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:13:58 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:14:00 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:14:02 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:14:04 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:14:06 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:14:08 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:14:10 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:14:12 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:14:14 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:14:16 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:14:18 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:14:20 result: , param:5000-111:-1105.6100000000000
2023-08-12 11:14:22 result: , param:5000-111:-1105.6000000000000
2023-08-12 11:14:24 result: , param:5000-111:-1103.8000000000000
2023-08-12 11:14:26 result: , param:5000-111:-1103.8000000000000
2023-08-12 11:14:28 result: , param:5000-111:-1103.8000000000000
2023-08-12 11:14:30 result: , param:5000-111:-1103.8000000000000
2023-08-12 11:14:32 result: , param:5000-111:-1103.8000000000000
2023-08-12 11:14:34 result: , param:5000-111:-1103.8000000000000
2023-08-12 11:14:36 result: , param:5000-111:-1103.8000000000000
2023-08-12 11:14:38 result: , param:5000-111:-1103.3000000000000
2023-08-12 11:14:40 result: , param:5000-111:-1103.3000000000000
2023-08-12 11:14:42 result: , param:5000-111:-1103.3000000000000
2023-08-12 11:14:44 result: , param:5000-111:-1103.3100000000000
2023-08-12 11:14:46 result: , param:5000-111:-1103.3100000000000
2023-08-12 11:14:48 result: , param:5000-111:-1103.3100000000000
2023-08-12 11:14:50 result: , param:5000-111:-1103.3100000000000
2023-08-12 11:14:52 result: , param:5000-111:-1103.3000000000000
2023-08-12 11:14:54 result: , param:5000-111:-1103.3000000000000
2023-08-12 11:14:56 result: , param:5000-111:-1103.3000000000000
2023-08-12 11:14:58 result: , param:5000-111:-1103.3000000000000
2023-08-12 11:15:00 result: , param:5000-111:-1103.0500000000000
2023-08-12 11:15:02 result: , param:5000-111:-1103.0500000000000
2023-08-12 11:15:04 result: , param:5000-111:-1103.0500000000000
2023-08-12 11:15:06 result: , param:5000-111:-1103.0500000000000
2023-08-12 11:15:08 result: , param:5000-111:-1103.0600000000000
2023-08-12 11:15:10 result: , param:5000-111:-1103.0600000000000
2023-08-12 11:15:12 result: , param:5000-111:-1103.0600000000000
2023-08-12 11:15:14 result: , param:5000-111:-1103.0600000000000
2023-08-12 11:15:16 result: , param:5000-111:-1103.0500000000000
2023-08-12 11:15:18 result: , param:5000-111:-1103.0500000000000
2023-08-12 11:15:20 result: , param:5000-111:-1103.0600000000000
2023-08-12 11:15:22 result: , param:5000-111:-1103.0500000000000
2023-08-12 11:15:24 result: , param:5000-111:-1103.0500000000000
2023-08-12 11:15:26 result: , param:5000-111:-1103.0600000000000
2023-08-12 11:15:28 result: , param:5000-111:-1103.0500000000000
2023-08-12 11:15:30 result: , param:5000-111:-1103.0600000000000
2023-08-12 11:15:32 result: , param:5000-111:-1103.0600000000000
